59557ba376d3131c34dc5898,0,1,,8.79E+17,,0,"Today has been such an awesome day! I'm outside in this gorgeous weather (sunny & 75, with a nice breeze),... http:// fb.me/8hUNxz5dg",jenren0608
5955796576d3130ac0b24b4e,5,1,,8.77E+17,,0,"Just saw Cars 3, my dude Lightning got a 2jz swap and a twin turbo kit. He done killed Jackson Storm at the end",latjortot
59557d7676d31305a8c5c8f1,0,1,#ILN #ILN,8.79E+17,,0,"At 9:03 AM, 1 SE Napoleon [Ripley Co, IN] CO-OP OBSERVER reports HEAVY RAIN of 1.02 INCH #ILN https:// mesonet.agron.iastate.edu/lsr/#ILN/20170 6241303/201706241303 …",iembot_iln
59558bba76d3133fd09cc0d7,0,0,,8.78E+17,,0,It's currently Rain Shower and 7 C outside. Bring an umbrella!,brenda_tyler2
59557ba376d3131c34dc58c4,0,1,#inwx #news,8.78E+17,,0,Flood Warning in effect in Ripley and Switzerland Counties until 10 PM #inwx #news http://www. simpleweatheralert.com/cgi-bin/weathe rdetail.py?l=IN125856D4FA4C.FloodWarning.125856E32A54IN.ILNFLWILN.41dad6d4934eeaacf7463b1ad0c23b4c&a=018&t=1 …,SimpleWeatherIN
59557a0876d31323f0f87ab2,0,1,#newx #weather,8.77E+17,,0,Severe T-Storm Near Webber or 27 Miles W of Belleville Moving E At 30 MPH. Large Hail. Damage To... #newx #weather http://www. simpleweatheralert.com/cgi-bin/weathe rdetail.py?l=NE125856B38F9C.SevereThunderstormWarning.125856B39A28NE.GIDSVSGID.6cd44b8502aba83dc0ae62952420d2c3&a=031&t=0 …,SimpleWeatherNE
59557a0476d31323f0f87a3d,0,1,#LifeIsWhyNE #HealthyForGood,8.78E+17,,0,Weather any climate with the right gear! http:// spr.ly/60138WBGX #LifeIsWhyNE #HealthyForGood pic.twitter.com/tEfx8ZtxI3,HeartNebraska
59558bfb76d3133fd09cc7ba,0,0,,8.78E+17,,0,This heavy rain has me thinking about preparation http:// crwd.fr/2sNKNYN pic.twitter.com/5FyvBqLpj7,ToniAnnBaker
5955868776d3132ab0acfd8a,0,1,,8.78E+17,,0,"Now that the warm weather is upon us, which do YOU prefer? Comment with your answer! pic.twitter.com/UoxtNx79dk",LennarMaryland
59558bfb76d3133fd09cc7ce,0,0,,8.78E+17,,0,ASHANTI - RAIN ON ME On http:// vybzecornerradio.com | Droid: http:// goo.gl/A5Q31d | iOS: http:// goo.gl/Hj27Qm,vybzecorner
5955881c76d3134894358063,0,1,,8.78E+17,,0,Watching the weather !! Wine and Cheese tonight! If not raining!,TriciaRoe
5955851176d31344b83e319d,1,1,,8.78E+17,,0,pic.twitter.com/aP9nE5DDZx,MO_WX
59558b5c76d3133fd09cb6ae,0,0,#IndieMusic #Podcast,8.79E+17,,0,Evolver One - Move Along http:// rdo.to/DB313 #IndieMusic #Podcast,RainMusicNet
59558b5876d3133fd09cb667,2,0,,8.79E+17,,0,"For easy mode you can just visit a regular Japanese restaurant, they'll have it. (:",lana_rain
59558bcc76d3133fd09cc2c3,0,0,#BreezyVoxBox #contest #HSxTarget,8.78E+17,,0,It was sent from heaven #BreezyVoxBox #contest #HSxTarget,skiesofrain
59557e7276d31343509134c6,0,1,,8.78E+17,,0,CTP issues Area Forecast Discussion (AFD) https:// mesonet.agron.iastate.edu/p.php?pid=2017 06221201-KCTP-FXUS61-AFDCTP …,DrBinaryWeather
59558b7576d3133fd09cb944,0,0,,8.79E+17,,0,"Southampton Village - Rain or Shine - Open House Today - Sat June 24th - 10AM-11:30AM -732 Hill Street- $5,495,000 http:// mailchi.mp/compass/southa mpton-village-open-house-today-1200pm-130pm-732-hill-street-965425 …",KulmanTeam
5955864776d3134874ac025b,0,1,#DreamsComeTrueAfterAll,8.78E+17,,2,Finna take the industry by storm .. I can't wait to travel and perform . This not real life anymore I don't think. #DreamsComeTrueAfterAll,bwillett20
59558bc176d3133fd09cc184,13,0,,8.78E+17,,11,praying it doesn't rain tomorrow for graduation ugh,SD_savage20
59558bba76d3133fd09cc0b3,0,0,,8.78E+17,,1,Rain and lightning over Calamba. Maybe using the small tent for the ring and the big tent for the people wasn't so advisable. Rain delay pic.twitter.com/vNy8XGA1eK,ryansongalia
595574e576d3131b30a6e918,1,1,,8.77E+17,,0,"Keep your umbrella handy, a tropical storm could be on its way. https:// communityimpact.com/houston/weathe r/2017/06/20/stay-weather-aware-tropical-system-shifts-west-towards-texas/ …",impactnews_skl
59558b8076d3133fd09cba65,0,0,,8.79E+17,,0,Hi,TwitMeVeE
5955761476d3132f5835b832,0,1,#kswx #weather,8.78E+17,,0,"Severe Thunderstorm Warning in effect in Finney, Grant, Hamilton and Kearny Counties until 615 PM #kswx #weather http://www. simpleweatheralert.com/cgi-bin/weathe rdetail.py?l=KS125856B67C0C.SevereThunderstormWarning.125856B6A18CKS.DDCSVRDDC.c92fc615eaea37526d65fe104914005f&a=020&t=1 …",SimpleWeatherKS
59558b6b76d3133fd09cb866,0,0,#timessquare #nyc #rain #rainstorm #streetviews,8.79E+17,,0,Rain doesn't stop the early crowds in NYC #timessquare #nyc #rain #rainstorm #streetviews … https://www. instagram.com/p/BVuWD1QhxyH/,Sicc013
5955761476d3132f5835b844,0,1,#kswx #weather,8.78E+17,,0,Severe Thunderstorm Warning in effect in Wichita County until 4 PM #kswx #weather http://www. simpleweatheralert.com/cgi-bin/weathe rdetail.py?l=KS125856B62EB4.SevereThunderstormWarning.125856B64D90KS.GLDSVRGLD.7ff1571cf942d085e69bae12aa2fc8e7&a=020&t=1 …,SimpleWeatherKS
59558c1876d3133fd09ccb2a,1,0,,8.77E+17,,0,LOVE WINS https:// twitter.com/tagyourheathen /status/876547218068602881 …,tropicaltai
59557a0876d31323f0f87a8d,0,1,#newx #weather,8.78E+17,,0,"Severe T-Storm Over Broken Bow Moving E At 25 MPH. 60 MPH Wind Gusts, Large Hail. Hail Damage To... #newx #weather http://www. simpleweatheralert.com/cgi-bin/weathe rdetail.py?l=NE125856C28614.SevereThunderstormWarning.125856C2A9A0NE.LBFSVRLBF.f2a4297383b7c624ff5639ee6b019844&a=031&t=0 …",SimpleWeatherNE
595574df76d3131b30a6e887,10,1,,8.78E+17,,5,Y'all talkin bout this future concert like it ain't a tropical storm finnah touch down,__flam3
59556e0f76d31329c0e2ff5e,4,1,,8.78E+17,,0,"Good Morning Edwinne! Still hot, soggy & muggy here too-all this rain from Tropical Storm Cindy. I'm over summer already...bring on autumn!",GaGirl_Miranda
59558b6f76d3133fd09cb8a0,5,0,,8.79E+17,,2,"May have to dry off the seats, but rain ends before then. Hopefully some blue sky just in time for diplomas. Congratulations! https:// twitter.com/StephanieAnneS /status/878591723420741640 …",LeeGoldbergABC7
5955848976d31311248e647e,0,1,,8.78E+17,@AP,0,Cindy weakens but still stirs weather over wide swath: https:// apnews.com/d46340aa59ff40 f59e6e03c8940bfc47 … (from @AP ) pic.twitter.com/xy3FIBCp33,dogmandiet
59557e5376d3132e18631ff7,0,1,,8.78E+17,,0,"PHI issues Severe Thunderstorm Warning for Burlington, Monmouth, Ocean [NJ] till 6:00 PM EDT https:// mesonet.agron.iastate.edu/vtec/f/2017-O- NEW-KPHI-SV-W-0062 …",DrBinaryWeather
59558ba076d3133fd09cbe06,2,0,,8.78E+17,,0,(2/3) A system could bring rain to the N Plains and MW. pic.twitter.com/ZssxGoF81B,kal_tellefsen
59557d7676d31305a8c5c903,0,1,#IWX #IWX,8.78E+17,,0,"At 8:00 AM, 5 S Deacon [Cass Co, IN] CO-OP OBSERVER reports HEAVY RAIN of 2.97 INCH #IWX https:// mesonet.agron.iastate.edu/lsr/#IWX/20170 6231200/201706231200 …",iembot_iwx
59558b8776d3133fd09cbb8a,0,0,,8.78E+17,,0,November Rain - Guns N Roses.,theyallikegreta
5955868776d3132ab0acfd74,0,1,#mdwx #weather,8.78E+17,,0,Strong T-Storm Capable of Producing Gusty Wind will Affect N Garrett S Central Fayette & NE Presto... #mdwx #weather http://www. simpleweatheralert.com/cgi-bin/weathe rdetail.py?l=MD125856E0E514.SpecialWeatherStatement.125856E12E20MD.PBZSPSPBZ.44ad6fd525cc09564741cf0b82014dfd&a=024&t=0 …,SimpleWeatherMD
59558c1876d3133fd09ccb19,1,0,,8.77E+17,,0,":( for rain , but he is so cute.",EmilyRodmell
5955818176d31332f8f727bb,0,1,#Weathercloud,8.79E+17,,0,"18h Beau Fort: Temp. 69.8 °F, Hum. 40 %, Bar. 29.96 inHg, Rain 0.04 in, Wind 4.9 mph NNW #Weathercloud",BeauFortWeather
59558b7576d3133fd09cb998,2,0,,8.79E+17,,1,Rain pic.twitter.com/TfUaJvbUPH,BlueMoonFishNYC
59556f0476d31347a0ed8a97,0,1,,8.78E+17,,0,Cindy is just a tropical storm ...,archerenemy
5955845b76d31338c87a6258,0,1,#alwx,8.79E+17,,1,"NWSBirmingham: More heavy rain may cause minor flooding in Sumter, Greene, Hale, Bibb, and Perry Counties. #alwx pic.twitter.com/i0jbSfcT1b",BamaEMA
59558b6476d3133fd09cb795,0,0,,8.79E+17,,0,Music Therapy... so need this... — attending Brian's Annual Backyard Music Fest-Saturday June 24- Rain / Shine,hairbydebbie9
59558bb376d3133fd09cc01e,0,0,,8.78E+17,,0,pic.twitter.com/A5NpGjBYVe,night_rain3
59558b7576d3133fd09cb981,1,0,,8.79E+17,,0,Went on my roof to check out the rain and make sure the drain was working and got locked out,carrieleighh
5955809776d3132dd0b28cd5,0,1,#Florida,8.78E+17,,0,"Life isn't about waiting for the storm to pass, it's about learning to dance in the rain #Florida ! pic.twitter.com/CjyHysa91P",FloridaTweetzz
59557ba776d3131c34dc5943,0,1,,8.78E+17,,0,His wife loves hot weather and beaches,Ronnn_21
59557dab76d3133d48bd539c,0,1,,8.78E+17,,0,"PHI continues Severe Thunderstorm Warning for Burlington, Ocean [NJ] till 6:15 PM EDT https:// mesonet.agron.iastate.edu/vtec/f/2017-O- CON-KPHI-SV-W-0063 …",DrBinaryWeather
5955791d76d3134a10d3451f,0,1,,8.78E+17,,0,Isolated showers and storms are possible in north central Iowa late this afternoon and early evening. No severe weather is expected.,iowapolitics
59558be776d3133fd09cc579,1,0,,8.78E+17,,3,Yeah rain drops keep falling on those Leftists Bastards heads and they don't know why,kevingr66
5955820376d31304cc32add5,0,1,#miwx #wmiwx,8.78E+17,@wzzm13wx,0,Here's what Severe Thunderstorm Watches and Warnings mean. More at: http:// wzzm13.com/weather #miwx #wmiwx @wzzm13wx pic.twitter.com/KOpdx7Rr9m,alananehring
59557cbd76d3133c28984aeb,0,1,,8.79E+17,,0,Heavy rain falling in the same spots creates flooding. DO NOT drive into flooded areas. Turn around don't drown. pic.twitter.com/Zdpd14E5QV,StormTrack12
59558bf876d3133fd09cc768,1,0,,8.78E+17,,0,"If the bad movie night aspect of Heavy Rain appeals, this one has it in **spades** https://www. rockpapershotgun.com/images/15/jan/ davidcage.jpg …",mrsambarlow
59556e0b76d31329c0e2feb1,0,1,#ripprodigy,8.79E+17,,0,Just listened to Quiet Storm and it reminded me that we lost a legend #ripprodigy,only1nikkig
59558bd776d3133fd09cc3f1,0,0,,8.78E+17,,0,"09:47 Temp. 89.2°F, Hum. 41%, Dewp. 63°F, Bar. 29.83 inHg, Rain Today 0 inch, Wind 45° 0.5 kn",ENYWeather
59557d0d76d3131b4458e69b,0,1,#AZ #Weather,8.78E+17,,0,#AZ #Weather https:// twitter.com/PacificStand/s tatus/877536842471669761 …,Jeffnfun631
5955809776d3132dd0b28d04,0,1,,8.78E+17,,0,“Louisana braces for what could be Tropical Storm Cindy” https:// twitter.com/i/moments/8771 58870338220032 …,kentpg
59558c0376d3133fd09cc8bb,0,0,#IndieMusic #Podcast,8.77E+17,,0,KickBend & Jessica Robinson - Taken http:// rdo.to/DB313 #IndieMusic #Podcast,RainMusicNet
59556e0b76d31329c0e2fef6,1,1,,8.78E+17,,0,"The most unfortunate thing happened while playing LoL. I stomp not, carrying hard and Storm -Dana decides to kill the power. I lost",NadsKitoge
59558b8e76d3133fd09cbc38,0,0,,8.78E+17,,0,light rain -> thunderstorm with heavy rain temperature up 78°F -> 79°F humidity up 74% -> 88% wind 7mph -> 16mph,_NewarkNJ
59558bab76d3133fd09cbf67,0,0,,8.78E+17,,0,Start your weekend off by surprising a love one with a special delivery! pic.twitter.com/YKkNLT6uA6,rainflorist1
59557ba776d3131c34dc5941,0,1,#inwx #news,8.78E+17,,0,"Updated: Flash Flood Watch in effect in Gibson, Pike and Posey Counties until early Saturday #inwx #news http://www. simpleweatheralert.com/cgi-bin/weathe rdetail.py?l=IN125856C571BC.FlashFloodWatch.125856E1A350IN.PAHFFAPAH.2cb252b6a9951ca723902f40c82be3e6&a=018&t=1 …",SimpleWeatherIN
59558baf76d3133fd09cbf96,0,0,,8.78E+17,,0,Watch Vince Staples Wander Desert in ‘ Rain Come Down’ Video http:// droolindog.net/2017/06/23/wat ch-vince-staples-wander-desert-in-rain-come-down-video/ …,droolindog
59556f5876d31343ac9c5dda,0,1,,8.77E+17,,0,Severe Thunderstorm Warning for... Southeastern Lincoln County in central Kansas... Central Ellsworth County... http:// fb.me/6t6o1l07W,Georgia45WX
5955881c76d313489435805b,0,1,#ContentMarketing,8.78E+17,,0,How The Weather Channel Does Social Media http:// buff.ly/2rv0jpc #ContentMarketing,KurtAstarita
59556e0f76d31329c0e2ff61,0,1,,8.78E+17,,0,How long has it been when y'all didn't have a tropical storm or hurricane that flooded everything?,CanoocheeCreek
59557dab76d3133d48bd5372,0,1,,8.78E+17,,0,"PHI issues Severe Thunderstorm Warning for Berks, Bucks, Lehigh, Montgomery [PA] till 6:15 PM EDT https:// mesonet.agron.iastate.edu/vtec/f/2017-O- NEW-KPHI-SV-W-0069 …",DrBinaryWeather
59558b6f76d3133fd09cb89c,0,0,,8.79E+17,,0,Can't rain forever! https://www. instagram.com/p/BVuTRcRj4Di/,jsega1974
59558ba776d3133fd09cbedf,0,0,#IndieMusic #Podcast,8.78E+17,,0,Crash the Machine - Push Me Down (I'm Alive) http:// rdo.to/DB313 #IndieMusic #Podcast,RainMusicNet
59558ba076d3133fd09cbe3f,0,0,,8.78E+17,,0,"Outdoor Temperature is 76.8°F, Max Wind gust in last 10 minutes was: 0.9m/s, Rain Rate is 0.0, The Dew Point is 73.4°F, at 14:27",cbroberts
595574e276d3131b30a6e8ce,12,1,,8.78E+17,,7,We're closely monitoring Tropical Storm Cindy and its potential to impact our operations. pic.twitter.com/TNuqOVOacm,SpringISD
59558c0e76d3133fd09cc9cf,0,0,,8.77E+17,,0,"Yes, the rain stopped voters in Georgia from getting to the polls. https:// twitter.com/stefanturk/sta tus/877306351365619713 …",ACSpollen
59556e1376d31329c0e2ff75,0,1,,8.78E+17,,0,Tropical Storm Cindy could bring some rain to parts of N.J. region http:// ow.ly/r8wi50cjtua,eastmonmouth
595585ad76d31341fc00f0a0,0,1,#FOX43 #PAWX,8.77E+17,,0,Here is an Hour by Hour look at what you can expect. Make it a great day! #FOX43 #PAWX pic.twitter.com/AK9FKyjY9E,FOX43Weather
59558bc176d3133fd09cc16e,1,0,#IndieMusic #Podcast,8.78E+17,,0,Brandon & Leah - Show Stopper http:// rdo.to/DB313 #IndieMusic #Podcast,RainMusicNet
5955859b76d313357c7c633a,0,1,#FOX43 #PAWX,8.78E+17,,0,MAP: Severe Thunderstorm Warning update. Visit http:// FOX43.com for more. #FOX43 #PAWX pic.twitter.com/tu7YvPorq6,FOX43Weather
5955864776d3134874ac0236,2,1,#TearDropArch #Utah #Arizona #photography,8.78E+17,,1,Storm brewing at #TearDropArch standing in #Utah looking into #Arizona . Image details: http:// ow.ly/AKZg30cEO5j © E.J. Peiker #photography pic.twitter.com/oajXum5qE6,naturescapesnet
59557e7276d31343509134bf,0,1,,8.78E+17,,0,ALY issues Area Forecast Discussion (AFD) https:// mesonet.agron.iastate.edu/p.php?pid=2017 06221433-KALY-FXUS61-AFDALY …,DrBinaryWeather
59557e7276d31343509134ae,0,1,,8.78E+17,,0,BTV issues Area Forecast Discussion (AFD) https:// mesonet.agron.iastate.edu/p.php?pid=2017 06221901-KBTV-FXUS61-AFDBTV …,DrBinaryWeather
5955822376d3131a488fa8f9,0,1,#GrandRapids #wmiwx,8.78E+17,@wzzm13wx @NWSCPC,0,Here's the latest 6-10 day temperature outlook with average highs/lows for #GrandRapids #wmiwx @wzzm13wx @NWSCPC pic.twitter.com/88d6aT8qpm,wzzm13wx
59556e1376d31329c0e2ff94,2,1,,8.77E+17,,0,Every storm is a school. Each trial is a teacher.Every experience is an education. Every difficulty is for your development. - Rick Warren,markmobley
5955780476d3133ef4e1a6ec,1,1,,8.78E+17,@epawawx,0,@epawawx heavy rain with thunderstorms heidelberg/lehigh 2008 hrs,Carver012Josh
5955822a76d3131a488faa14,0,1,,8.78E+17,,0,Shit Just Change Up Like The Weather Man,Quan_Money95
5955809776d3132dd0b28d09,0,1,,8.78E+17,@CNN,0,Tropical Storm Cindy threatens 17 million along Gulf Coast @CNN http:// cnn.it/2tMvHA8,annykat41
59558bff76d3133fd09cc813,0,0,,8.78E+17,,0,Well rain does melt snowflakes haha https:// twitter.com/BrentBozell/st atus/877510476963471361 …,URnvrwrong
59558bf876d3133fd09cc75f,1,0,,8.78E+17,,0,Can it not rain today,intxyou
5955823076d3131a488faa91,0,1,,8.77E+17,,0,"Due to the weather , no live music on our deck today. Sorry for the inconvenience. Live music scheduled Thursday! pic.twitter.com/2GuXqZqJTV",ShotsGrill_MI
59558be776d3133fd09cc574,1,0,,8.78E+17,,0,Rachel Maddow once again conspiracy theory. Rain caused the Democratic lose. Give me a break she's insane.,BettyM85
59558bed76d3133fd09cc643,0,0,,8.78E+17,,0,I am going home tomorrow and I just checked the weather. It's saying RAIN EVERY FUCKING DAY I AM HOME.,KimmyLoves2Read
59557d0d76d3131b4458e682,0,1,,8.78E+17,,0,I really wish it was Christmas but the hit weather is here,Marcell_2001
59558bed76d3133fd09cc67c,4,0,#DeadandCompany #SPAC,8.78E+17,,1,"Double rainbow during ""Looks Like Rain "". #DeadandCompany #SPAC pic.twitter.com/kUnH3Y8XCr",CrankyMaddog
59558bd376d3133fd09cc388,1,0,,8.78E+17,,0,I'm thinking of organising a march. It's like a rain dance but more British,melhugsopera
595574df76d3131b30a6e87f,0,1,,8.78E+17,,0,"Tropical Storm Cindy makes landfall in Louisiana, brings heavy rain and gusty winds to already soaked US Gulf Coa… https:// twitter.com/i/web/status/8 77842354979262469 …",electro_edward
595574e276d3131b30a6e8d5,1,1,,8.78E+17,,0,Flooding and rain will be the primary concerns when Tropical Storm Cindy makes landfall this week. https:// impactne.ws/cin/251681 pic.twitter.com/Db0DcuqOld,impactnews_wdl
5955796576d3130ac0b24b46,2,1,,8.78E+17,@LukeDorrisKLKN,0,@LukeDorrisKLKN my awesome shot of lightning from the June 16th storm ! pic.twitter.com/Qga6VAPgxZ,gaming_poet
59557e6e76d3134350913494,0,1,,8.78E+17,,0,BOX issues Area Forecast Discussion (AFD) https:// mesonet.agron.iastate.edu/p.php?pid=2017 06222310-KBOX-FXUS61-AFDBOX …,DrBinaryWeather
59558ba476d3133fd09cbe4d,1,0,,8.78E+17,,0,"somebody said to me the other day ""but we need the rain "". lol. Not really.",phemsworth
59557e6776d31343509133b5,0,1,,8.79E+17,,0,"current weather in Kokomo: broken clouds, 61°F 77% humidity, wind 7mph, pressure 1013mb",KokomoIN
59558b8376d3133fd09cbb17,3,0,,8.78E+17,,0,Let it rain ... clear it out,uknowjmac
5955868d76d3132ab0acfe19,0,1,,8.77E+17,,1,"Ho Ho HO and well, it's a Christmas teapot! In this hot weather , I can dream a little :) http:// fb.me/6hGm6XJ6j",ibtiggers8
59558b9976d3133fd09cbd5a,0,0,,8.78E+17,,0,Oh come on! Just rain already dammit!!!,mathildasdad
59558b9276d3133fd09cbc5e,0,0,#Yelp,8.78E+17,@Tacombi,0,Happy hour because the rain is making me sad (@Tacombi - Flatiron) on #Yelp https://www. yelp.com/biz/tacombi-fl atiron-new-york-3?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_medium=twitter&utm_source=ishare&v=4b …,FoodBeforeLove
59558ba776d3133fd09cbecf,0,0,#TropicalStormCindy,8.78E+17,,0,#TropicalStormCindy rain won't give up yet from the Mid-South to Ohio Valley. When will the downpours end? Latest... http:// ow.ly/cN0J30cQsPG pic.twitter.com/bjJfivkpt9,WeatherBug
59556e0f76d31329c0e2ff59,0,1,,8.78E+17,,0,How many times did lebron lose...its petty....Jordan gets respect because he stayed through the storm . 54321 Jordan or lebron? Me a Jordan.,MosesGreene
59558baf76d3133fd09cbfcb,0,0,#IndieMusic #Podcast,8.78E+17,,0,Tennessee Larue - Good As Your Man http:// rdo.to/DB313 #IndieMusic #Podcast,RainMusicNet
59558c1576d3133fd09cca85,1,0,#FlipThe6th,8.77E+17,@TheDemocrats,0,Don't let the rain keep you home @TheDemocrats . Everybody gotta vote #FlipThe6th !!!,mizzmarymary
59558b8376d3133fd09cbb14,0,0,,8.78E+17,,0,"23:52 Temp. 81.1°F, Hum. 78%, Dewp. 72°F, Bar. 29.44 inHg, Rain Today 0 inch, Wind 90° 0.5 kn",ENYWeather
59558bdf76d3133fd09cc4dc,0,0,#IndieMusic #Podcast,8.78E+17,,0,The Doughboys - Why Can't She See Me? http:// rdo.to/DB313 #IndieMusic #Podcast,RainMusicNet
5955821f76d3131a488fa8e8,0,1,#adamichigan #weather,8.78E+17,,0,Isolated Thunderstorms tomorrow! With a high of 72F and a low of 55F. #adamichigan #weather,AdaMIweather
5955862376d313256412629c,1,1,,8.78E+17,,0,we had heavy rain earlier. Not over yet,SaylorMcGivney
5955858076d3131d04b5da26,0,1,,8.78E+17,,0,fog -> heavy intensity rain temperature up 71°F -> 73°F humidity up 88% -> 94% wind 3mph -> 8mph,_HarrisburgPA
5955761476d3132f5835b847,3,1,#kswx #newx,8.77E+17,,1,Severe thunderstorm warning issued for Jewell KS and Nuckolls counties untill 10:30pm. #kswx #newx pic.twitter.com/y46tbF9jb8,weather_ks
59558c0a76d3133fd09cc96f,0,0,#IndieMusic #Podcast,8.77E+17,,0,Laura McGhee - Careless http:// rdo.to/DB313 #IndieMusic #Podcast,RainMusicNet
59557ba776d3131c34dc5935,0,1,#inwx #weather,8.78E+17,,0,"Flood Advisory in effect in Allen, Cass and Huntington Counties until 1215 PM #inwx #weather http://www. simpleweatheralert.com/cgi-bin/weathe rdetail.py?l=IN125856D32B68.FloodAdvisory.125856D4149CIN.IWXFLSIWX.c0395bccbae1dddacb4dc873975cb7c8&a=018&t=1 …",SimpleWeatherIN
59558c1c76d3133fd09ccb86,0,0,,8.77E+17,,0,Today is a lot better then yesterday because the rain was coming down like Mother Lover. Today is little better,WOLFVLOGER
59558b9576d3133fd09cbccb,1,0,,8.78E+17,,0,So meta listening to ' Rain Come Down' as I get this outdoor shower,lelemodern
59558bfb76d3133fd09cc7d6,1,0,,8.78E+17,,0,Hello Duke Forest after a big rain .,JulieByrneHUCS
59557e6776d31343509133dc,0,1,,8.78E+17,,0,"OKX cancels Severe Thunderstorm Watch for Bergen, Essex, Hudson, Passaic, Union [NJ] https:// mesonet.agron.iastate.edu/vtec/f/2017-O- CAN-KOKX-SV-A-0369 …",DrBinaryWeather
59557ba376d3131c34dc58a1,0,1,#inwx #news,8.79E+17,,0,Flood Warning in effect in Delaware and Madison Counties until Sunday morning #inwx #news http://www. simpleweatheralert.com/cgi-bin/weathe rdetail.py?l=IN125856E34098.FloodWarning.125856F27A40IN.INDFLWIND.982140b5fddb217d038a8c6164c0ec2b&a=018&t=1 …,SimpleWeatherIN
595585a976d31341fc00f011,0,1,#FOX43 #PAWX,8.78E+17,,0,MAP: Severe Thunderstorm Warning update. Visit http:// FOX43.com for more. #FOX43 #PAWX pic.twitter.com/RFX5LxOsoS,FOX43Weather
595574e576d3131b30a6e908,2,1,,8.77E+17,,0,"I'm waiting for the storm to hit down here in Galveston, so unleash yours first!",Vguilfoil
59557e7276d31343509134b2,0,1,,8.78E+17,,0,BOX issues Area Forecast Discussion (AFD) https:// mesonet.agron.iastate.edu/p.php?pid=2017 06221751-KBOX-FXUS61-AFDBOX …,DrBinaryWeather
59558bff76d3133fd09cc842,1,0,,8.78E+17,,0,"Long Island weather: Mostly sunny Wednesday, chance rain later http:// ow.ly/ZeAw50cj0xF",nassauctynews
